"Primary_key","Working_hours","JOB_CONDITION","JOB_CATEGORY","economic_sector","Employee_count","WORK_DESCRIPTION","Emolument","Company_category","Job_dep","Terms_of_emp"
43670,1820,"C","O","FZ","tr_4","621a",24131,"ct_9","50","CDI"
43688,1680,"C","O","MA","tr_1","542a",14813,"ct_9","50","CDI"
43689,1822,"C","O","EZ","tr_6","628g",20360,"ct_9","50","CDI"
43690,394,"P","O","GZ","tr_2","552a",10280,"ct_9","50","CDI"
43698,2097,"C","O","CC","tr_3","628g",29972,"ct_9","50","CDI"
43699,1359,"P","O","CM","tr_1","433c",13257,"ct_9","50","CDI"
43703,1694,"C","O","GZ","tr_1","542a",13406,"ct_9","50","CDI"
43706,1374,"C","O","GZ","tr_6","463b",24893,"ct_9","14","CDI"
43708,1627,"P","O","QA","tr_3","431f",22971,"ct_8","50","CDI"
43719,1408,"P","O","GZ","tr_1","433d",18578,"ct_9","50","CDI"
43727,1820,"C","O","QA","tr_1","526d",16556,"ct_8","50","CDI"
43747,1750,"C","O","CK","tr_6","543e",41316,"ct_9","50","CDI"
43756,1611,"C","X","OZ","tr_6","524c",13851,"ct_2","50","AUT"
43757,1626,"C","O","CJ","tr_6","652a",20928,"ct_9","50","CDI"
43762,1758,"C","O","HZ","tr_1","643a",19487,"ct_9","50","CDI"
43763,1839,"C","O","CA","tr_6","543f",22669,"ct_9","50","CDI"
43765,1855,"C","O","MA","tr_1","472a",20583,"ct_9","50","CDI"
43776,1820,"C","O","JC","tr_1","435b",28987,"ct_2","50","CDI"
43777,1213,"P","O","PZ","tr_2","421b",17618,"ct_8","50","CDI"
43779,1801,"C","O","GZ","tr_1","556a",18326,"ct_9","50","CDI"
43780,1382,"P","O","HZ","tr_4","333c",18947,"ct_9","50","CDI"
43783,1678,"C","O","GZ","tr_1","463b",21715,"ct_9","50","CDI"
43784,1820,"C","O","HZ","tr_2","521a",23536,"ct_9","50","AUT"
43795,1796,"C","O","QB","tr_2","311d",30854,"ct_8","50","CDI"
43813,2047,"C","O","CM","tr_4","623b",16760,"ct_9","50","CDI"
43814,640,"P","O","SZ","tr_2","562b",5017,"ct_9","49","CDI"
43815,3000,"N","O","QB","tr_1","563a",11150,"ct_7","50","CDI"
43817,1323,"C","O","NZ","tr_1","623e",14501,"ct_9","50","TTP"
43824,1104,"C","O","FZ","tr_0","632a",14515,"ct_6","50","CDI"
43827,1844,"C","O","CC","tr_3","674e",24369,"ct_9","50","CDI"
43829,1806,"C","O","CE","tr_6","384a",66042,"ct_9","50","CDI"
43832,1695,"C","O","MA","tr_4","653a",24637,"ct_9","14","CDI"
43834,1820,"C","O","PZ","tr_5","341a",37246,"ct_8","50","CDI"
43837,1655,"C","O","DZ","tr_3","485a",26962,"ct_9","50","CDI"
43844,1687,"P","O","HZ","tr_3","526e",17265,"ct_9","50","CDI"
43860,1820,"C","O","MA","tr_3","543b",20350,"ct_9","50","CDI"
43866,2041,"P","O","EZ","tr_1","542a",26899,"ct_9","50","CDI"
43872,1084,"P","O","QB","tr_3","563b",8321,"ct_9","50","CDI"
43873,1979,"C","O","GZ","tr_3","461d",25763,"ct_9","50","CDI"
43881,1745,"P","O","QA","tr_5","526a",24322,"ct_9","50","CDI"
43882,987,"C","O","SZ","tr_4","562a",8710,"ct_9","61","TOA"
43888,1087,"P","O","IZ","tr_3","561c",7578,"ct_9","50","CDI"
43891,1897,"C","O","CA","tr_5","628b",34384,"ct_9","50","CDI"
43894,1430,"C","O","MA","tr_1","542a",12831,"ct_9","50","CDI"
43898,1820,"C","O","PZ","tr_1","421b",28707,"ct_2","50","AUT"
43905,1598,"C","O","CK","tr_3","623a",21991,"ct_9","77","CDI"
43911,1820,"C","O","PZ","tr_2","421b",20439,"ct_8","51","CDI"
43916,1820,"C","O","QB","tr_4","431f",25767,"ct_8","51","CDI"
43918,1659,"C","O","FZ","tr_1","681b",17022,"ct_9","51","CDI"
43932,3000,"N","O","QB","tr_1","563a",18480,"ct_7","51","CDI"
43933,1800,"C","O","CG","tr_5","628a",40769,"ct_9","51","CDI"
43944,524,"C","O","CA","tr_5","625d",4708,"ct_9","51","CDD"
43945,2200,"C","O","CA","tr_5","388a",39098,"ct_9","51","CDI"
43950,1849,"C","O","HZ","tr_5","676a",22981,"ct_9","51","CDI"
43965,1820,"C","O","HZ","tr_2","653a",18165,"ct_9","51","CDI"
43967,2200,"C","O","HZ","tr_1","641a",27056,"ct_6","51","CDI"
43978,2200,"C","O","HZ","tr_3","526e",29991,"ct_9","51","CDI"
43981,1836,"C","O","MA","tr_2","479b",29935,"ct_8","51","CDI"
43987,1822,"C","O","PZ","tr_4","542a",18460,"ct_8","51","CDI"
43990,2200,"C","O","HZ","tr_3","641a",32555,"ct_9","10","CDI"
43991,1456,"P","O","QB","tr_4","526a",18888,"ct_3","51","AUT"
43997,2030,"C","O","GZ","tr_3","653a",18578,"ct_9","51","CDI"
44004,1551,"C","O","QB","tr_4","563c",17173,"ct_8","51","CDI"
44007,1813,"C","O","LZ","tr_6","543f",14595,"ct_9","51","CDI"
44013,1976,"C","O","NZ","tr_4","652a",20424,"ct_9","51","CDI"
44022,1799,"C","O","FZ","tr_1","632e",18291,"ct_9","51","CDI"
44029,1433,"C","O","FZ","tr_1","682a",10128,"ct_9","51","CDI"
44032,1365,"C","O","MA","tr_2","372a",53055,"ct_9","51","CDI"
44033,1686,"C","O","CH","tr_6","463b",42027,"ct_9","52","CDI"
44036,1871,"C","O","NZ","tr_1","684a",17001,"ct_9","51","CDI"
44039,1820,"C","O","CA","tr_4","477b",29437,"ct_9","51","CDI"
44044,2248,"P","O","QB","tr_2","563b",25488,"ct_8","51","CDI"
44045,2104,"C","O","OZ","tr_3","621f",23322,"ct_2","51","AUT"
44052,1820,"C","O","IZ","tr_3","563b",15289,"ct_9","51","CDI"
44053,1820,"C","O","CA","tr_6","373b",72691,"ct_9","51","CDI"
44078,1820,"C","O","FZ","tr_1","632a",20917,"ct_9","51","CDI"
44088,1043,"P","O","PZ","tr_3","421b",16383,"ct_8","51","CDI"
44094,1535,"C","O","FZ","tr_3","542a",15197,"ct_9","51","CDI"
44100,1598,"C","O","LZ","tr_1","542a",18252,"ct_9","77","CDI"
44106,1820,"C","O","CG","tr_5","626a",22032,"ct_9","51","CDI"
44111,262,"N","O","NZ","tr_1","676c",2781,"ct_9","51","TTP"
44120,1681,"C","O","GZ","tr_4","636a",21901,"ct_9","51","CDI"
44122,1825,"C","O","NZ","tr_2","676a",19538,"ct_9","51","CDI"
44131,1665,"C","O","CM","tr_3","477b",21724,"ct_9","37","CDI"
44138,333,"P","O","MA","tr_3","543h",6128,"ct_9","51","CDD"
44139,1403,"N","O","QB","tr_1","563a",4628,"ct_7","51","CDI"
44144,518,"C","O","PZ","tr_5","422b",31267,"ct_8","51","CDI"
44151,1057,"C","A","CA","tr_2","683a",11047,"ct_9","51","APP"
44153,459,"P","O","OZ","tr_5","523c",5597,"ct_2","51","AUT"
44160,1441,"C","O","NZ","tr_3","625f",23032,"ct_9","51","CDI"
44163,1640,"C","O","KZ","tr_1","526b",23813,"ct_9","51","CDI"
44172,1512,"C","O","HZ","tr_5","653a",20212,"ct_9","51","CDI"
44176,1764,"C","O","CH","tr_5","652a",26186,"ct_9","51","CDI"
44184,1622,"C","O","HZ","tr_3","652a",15348,"ct_9","51","CDI"
44190,1905,"C","O","GZ","tr_1","634c",19447,"ct_9","77","CDI"
44193,1652,"C","O","FZ","tr_6","425a",23418,"ct_9","13","CDI"
44208,539,"C","O","EZ","tr_2","673a",3711,"ct_9","51","CDD"
44230,1759,"C","O","CG","tr_5","628b",26954,"ct_9","51","CDI"
44235,1415,"C","O","QB","tr_6","563b",15279,"ct_8","51","CDI"
44237,1815,"C","O","CA","tr_3","625f",14496,"ct_9","51","CDI"
44241,1820,"C","O","QA","tr_1","433a",19872,"ct_9","51","CDI"
44248,1213,"C","O","PZ","tr_4","421b",26934,"ct_8","51","CDI"
44272,1511,"C","O","GZ","tr_6","554b",24012,"ct_9","77","CDI"
44274,1820,"C","O","OZ","tr_6","523b",20844,"ct_1","51","AUT"
44285,1642,"C","O","CA","tr_4","628a",24561,"ct_9","51","CDI"
44287,1754,"C","O","CC","tr_4","627f",25977,"ct_9","51","CDI"
44292,1856,"C","O","SZ","tr_3","643a",20712,"ct_9","51","CDI"
44296,1654,"C","O","FZ","tr_3","632g",22960,"ct_9","51","CDI"
44297,1820,"C","O","CA","tr_6","622c",20744,"ct_9","51","CDI"
44304,1973,"C","O","GZ","tr_1","554a",24358,"ct_9","77","CDD"
44306,1618,"C","O","NZ","tr_2","676c",12396,"ct_9","51","TTP"
44315,1616,"C","O","CC","tr_5","627d",19090,"ct_9","51","CDI"
44317,1783,"C","O","KZ","tr_0","545c",19627,"ct_9","51","CDI"
44324,554,"P","O","QB","tr_4","563b",2805,"ct_8","51","CDD"
44327,1297,"C","O","NZ","tr_1","676c",15826,"ct_9","51","TTP"
44330,398,"C","O","IZ","tr_1","636d",2479,"ct_9","51","CDI"
44331,2047,"C","O","GZ","tr_6","676c",32877,"ct_9","51","CDI"
44334,812,"P","O","QB","tr_3","563b",9253,"ct_8","51","CDI"
44336,2903,"C","O","OZ","tr_6","532a",23936,"ct_1","36","AUT"
44337,1633,"C","O","FZ","tr_3","632a",17685,"ct_9","51","CDI"
44340,3000,"N","O","QB","tr_1","563a",12433,"ct_7","51","CDI"
44345,1666,"C","O","HZ","tr_1","643a",17000,"ct_9","51","CDI"
44349,1820,"C","O","HZ","tr_3","451a",22466,"ct_9","51","CDI"
44350,1687,"C","O","CE","tr_5","385c",45055,"ct_9","51","CDI"
44360,1497,"C","A","FZ","tr_2","564b",7133,"ct_9","51","APP"
44372,1749,"C","O","PZ","tr_5","422e",16477,"ct_8","51","CDI"
44375,912,"C","O","NZ","tr_0","534a",8191,"ct_9","75","CDI"
44378,1870,"C","O","GZ","tr_3","653a",18751,"ct_9","51","CDI"
44379,1827,"C","O","CA","tr_5","625g",31354,"ct_9","51","CDI"
44381,1752,"C","O","QA","tr_6","525d",17762,"ct_3","51","CDD"
44388,1824,"C","O","HZ","tr_6","333c",28001,"ct_9","51","CDI"
44389,1108,"P","O","QB","tr_5","632k",12437,"ct_3","51","CDI"
44393,1820,"C","O","MB","tr_5","385a",53247,"ct_9","51","CDI"
44394,1954,"C","O","MA","tr_1","471a",43603,"ct_9","51","CDI"
44395,1248,"P","O","IZ","tr_1","636d",19738,"ct_6","51","CDI"
44396,2027,"C","O","HZ","tr_2","643a",17082,"ct_6","51","CDI"
44397,1869,"C","O","CI","tr_5","486b",31466,"ct_9","51","CDI"
44402,1692,"C","O","CH","tr_5","628f",19652,"ct_9","51","CDI"
44411,1838,"C","O","CG","tr_6","628f",22155,"ct_9","02","CDI"
44416,1827,"C","O","QB","tr_5","434c",29056,"ct_8","51","CDI"
44421,205,"N","O","NZ","tr_1","671c",2033,"ct_9","51","TTP"
44440,1105,"C","O","RZ","tr_4","424a",8960,"ct_8","51","CDD"
44441,2045,"C","O","GZ","tr_4","634d",20648,"ct_9","51","CDI"
44446,1606,"C","O","FZ","tr_2","624d",17721,"ct_9","51","CDI"
44451,1546,"C","O","GZ","tr_1","554a",14495,"ct_9","51","CDI"
44460,1408,"C","O","GZ","tr_6","553c",19469,"ct_9","51","CDI"
44463,1778,"C","O","CA","tr_1","674c",33384,"ct_9","51","CDI"
44479,2650,"C","O","NZ","tr_5","534a",22529,"ct_9","62","CDI"
44485,1711,"C","O","QB","tr_3","434d",27815,"ct_8","51","CDI"
44494,1717,"C","O","SZ","tr_5","542a",29878,"ct_8","51","CDI"
44509,1789,"C","O","CA","tr_3","543g",17063,"ct_9","08","CDI"
44516,1948,"C","O","HZ","tr_3","642b",15043,"ct_9","51","CDI"
44526,1872,"C","O","HZ","tr_3","543g",22182,"ct_9","51","CDI"
44530,224,"C","O","CL","tr_1","462e",5856,"ct_9","51","CDI"
44542,1456,"P","O","QB","tr_2","434d",22033,"ct_8","51","CDI"
44558,1798,"C","O","EZ","tr_1","373d",27230,"ct_9","51","CDI"
44560,1701,"C","O","KZ","tr_1","545c",19134,"ct_6","51","CDI"
44563,1557,"P","O","HZ","tr_3","542a",14602,"ct_9","51","CDI"
44567,1681,"C","O","QA","tr_4","525d",12311,"ct_9","51","CDI"
44573,1963,"C","O","MA","tr_3","543b",25131,"ct_9","51","CDI"
44586,1402,"P","O","PZ","tr_6","461f",27059,"ct_9","51","CDI"
44589,1820,"C","O","PZ","tr_5","341a",18906,"ct_1","69","AUT"
44592,1891,"C","O","CH","tr_5","628c",29000,"ct_9","51","CDI"
44603,578,"C","O","GZ","tr_2","554g",6025,"ct_9","51","CDI"
44604,1760,"C","O","GZ","tr_3","634c",19098,"ct_9","51","CDI"
44610,1820,"C","O","JA","tr_3","676c",38727,"ct_9","51","CDI"
44620,1809,"C","O","GZ","tr_6","552a",21411,"ct_9","51","CDI"
44625,1746,"C","O","GZ","tr_1","344d",44979,"ct_9","51","CDI"
44627,1820,"C","O","QB","tr_6","434d",23897,"ct_2","51","AUT"
44628,1624,"C","O","NZ","tr_5","534a",15377,"ct_9","57","CDI"
44638,1743,"C","O","QA","tr_6","526a",23807,"ct_8","51","CDI"
44647,1820,"C","O","OZ","tr_5","333e",28710,"ct_1","51","AUT"
44657,1567,"C","O","FZ","tr_3","632j",24510,"ct_9","51","CDI"
44661,1788,"C","O","GZ","tr_2","543g",14338,"ct_9","51","CDI"
44668,1820,"C","O","QA","tr_6","344a",52016,"ct_8","51","CDI"
44675,2005,"C","O","CM","tr_1","628b",25025,"ct_9","51","CDI"
44682,869,"C","O","PZ","tr_3","525a",11761,"ct_8","51","CDI"
44685,1733,"C","O","QB","tr_4","525d",19019,"ct_9","51","CDI"
44690,2137,"C","O","QB","tr_4","526a",31277,"ct_2","51","AUT"
44691,1715,"C","O","CF","tr_6","674a",20150,"ct_9","51","CDI"
44715,558,"C","O","QB","tr_4","431f",8594,"ct_8","21","CDI"
44739,1252,"C","O","CG","tr_6","674a",17916,"ct_9","52","CDI"
44751,1813,"C","O","MA","tr_3","543b",16527,"ct_9","52","CDI"
44758,1820,"C","O","QB","tr_4","525d",25335,"ct_8","52","CDI"
44765,1687,"C","O","FZ","tr_2","542a",24631,"ct_9","52","CDI"
44780,1573,"C","O","PZ","tr_2","423b",23179,"ct_8","52","CDI"
44784,1266,"P","O","NZ","tr_5","684a",9211,"ct_9","52","CDI"
44798,1041,"C","O","IZ","tr_1","377a",19900,"ct_9","52","CDI"
44803,379,"P","O","QB","tr_6","563b",7542,"ct_8","52","CDD"
44812,1133,"P","O","NZ","tr_4","684a",8754,"ct_9","54","CDI"
44816,2001,"C","O","OZ","tr_4","434b",31950,"ct_8","52","CDI"
44822,1393,"C","O","FZ","tr_1","641a",22514,"ct_9","52","CDI"
44824,1008,"P","X","SZ","tr_3","685a",8123,"ct_8","52","AUT"
44825,334,"C","O","QA","tr_5","525d",3281,"ct_3","52","CDD"
44836,607,"C","O","FZ","tr_2","681b",8391,"ct_9","52","CDI"
44837,1578,"C","O","GZ","tr_1","463c",27889,"ct_9","52","CDI"
44845,1000,"P","O","CH","tr_6","483a",13679,"ct_9","52","CDI"
44864,1973,"C","O","CM","tr_3","643a",23861,"ct_9","88","CDI"
44865,1820,"C","O","QA","tr_5","431d",51833,"ct_9","52","CDI"
44875,1177,"C","O","CG","tr_6","543g",29906,"ct_9","52","CDI"
44877,1669,"C","O","GZ","tr_1","556a",20855,"ct_9","52","CDI"
44880,2068,"C","O","CH","tr_5","674d",21151,"ct_9","52","CDI"
44883,1822,"C","O","GZ","tr_1","433b",25463,"ct_9","52","CDI"
44898,1560,"P","O","QB","tr_1","542a",17326,"ct_8","52","CDI"
44900,1820,"C","O","MA","tr_1","472a",38352,"ct_9","52","CDI"
44905,1820,"C","O","GZ","tr_6","374c",42084,"ct_9","92","CDI"
44908,2070,"C","O","QA","tr_3","526e",20632,"ct_9","52","CDI"
44917,1820,"C","O","JC","tr_4","544a",31707,"ct_9","69","CDI"
44930,1767,"C","O","CG","tr_6","674a",24849,"ct_9","52","CDI"
44937,1614,"C","O","CH","tr_6","474b",22193,"ct_9","52","CDI"
44939,1533,"C","O","FZ","tr_1","632h",17310,"ct_9","52","CDI"
44947,1148,"C","O","GZ","tr_3","542a",10667,"ct_9","52","CDI"
44952,1135,"P","O","QB","tr_6","563b",13793,"ct_8","52","CDI"
44955,1133,"P","O","NZ","tr_4","684a",9027,"ct_9","54","CDI"
44973,638,"P","O","GZ","tr_1","551a",9968,"ct_9","52","CDD"
44977,1820,"C","O","OZ","tr_5","523b",24464,"ct_1","52","AUT"
44979,1647,"C","O","QB","tr_3","526d",24332,"ct_8","52","CDI"
44993,1798,"C","O","HZ","tr_4","466c",32710,"ct_9","52","CDI"
44996,1820,"C","O","NZ","tr_5","534a",16642,"ct_9","21","CDI"
45001,1600,"C","O","CA","tr_6","625d",23614,"ct_9","53","CDI"
45006,1967,"C","O","CM","tr_3","622a",25433,"ct_9","44","CDI"
45009,1623,"C","O","MA","tr_1","481a",25337,"ct_9","53","CDI"
45017,2028,"C","O","MC","tr_2","464a",25776,"ct_9","53","CDI"
45022,1586,"C","O","CG","tr_3","674a",21832,"ct_9","53","CDI"
45028,1820,"C","O","QB","tr_4","526a",24822,"ct_8","53","CDI"
45034,2078,"C","O","GZ","tr_5","534a",22819,"ct_9","53","CDD"
45044,1771,"C","O","GZ","tr_2","374d",46347,"ct_9","53","CDI"
45048,1764,"C","O","CI","tr_4","482a",33405,"ct_9","53","CDI"
45049,1835,"C","O","CH","tr_3","676a",18160,"ct_9","53","CDI"
45056,1909,"C","O","HZ","tr_5","641a",21989,"ct_9","49","CDI"
45062,1617,"P","O","GZ","tr_1","554e",11915,"ct_9","53","CDI"
45078,1346,"C","O","GZ","tr_4","477c",13924,"ct_9","35","CDI"
45080,1832,"C","O","PZ","tr_4","525b",16463,"ct_8","53","CDI"
45082,1275,"P","O","QA","tr_1","526b",16128,"ct_6","53","CDI"
45090,1727,"C","O","FZ","tr_3","472c",24026,"ct_9","53","CDI"
45098,1760,"C","O","CC","tr_3","628b",15437,"ct_9","53","CDI"
45106,851,"P","O","NZ","tr_4","675b",6573,"ct_9","53","CDI"
45133,275,"C","O","CM","tr_2","627d",2349,"ct_9","53","CDI"
45134,1044,"C","O","NZ","tr_3","676c",10295,"ct_9","53","CDI"
45140,1274,"P","O","HZ","tr_3","451a",15053,"ct_9","53","CDI"
45142,1820,"C","O","QB","tr_3","526d",21069,"ct_8","53","CDI"
45144,1647,"C","O","FZ","tr_3","634b",17902,"ct_9","53","CDI"
45147,1957,"C","O","OZ","tr_6","467d",28213,"ct_8","53","CDI"
45149,1389,"P","O","PZ","tr_2","525a",4071,"ct_8","53","CDI"
45152,1820,"C","O","QB","tr_2","434g",20357,"ct_8","53","CDI"
45163,1692,"C","O","CI","tr_6","622d",34525,"ct_9","35","CDI"
45164,1634,"C","O","RZ","tr_2","542a",67679,"ct_8","53","CDI"
45165,3000,"N","O","QB","tr_1","563a",20419,"ct_7","53","CDI"
45172,1610,"C","O","GZ","tr_1","636a",19521,"ct_9","35","CDI"
45173,1889,"C","O","CA","tr_6","625d",22155,"ct_9","53","CDI"
45175,1768,"C","O","LZ","tr_5","632g",25515,"ct_9","53","CDI"
45176,1820,"C","O","JC","tr_6","388d",30599,"ct_9","44","CDI"
45180,1820,"C","O","KZ","tr_6","467a",26011,"ct_9","53","CDI"
45182,1615,"C","O","NZ","tr_1","462e",21187,"ct_9","53","CDI"
45184,654,"P","X","QB","tr_3","675b",4933,"ct_8","53","AUT"
45185,1629,"C","O","CM","tr_3","676e",14813,"ct_9","53","CDI"
45186,1919,"C","O","CH","tr_5","623e",22344,"ct_9","53","CDI"
45195,1829,"C","O","QB","tr_3","526a",21124,"ct_8","53","CDI"
45221,1842,"C","O","GZ","tr_5","636c",19484,"ct_9","53","CDI"
45231,1820,"C","O","MA","tr_3","461c",18552,"ct_9","53","CDI"
45233,1354,"C","O","NZ","tr_0","555a",7332,"ct_9","53","CDI"
45237,2683,"N","O","QB","tr_0","563a",8513,"ct_7","53","CDI"
45239,1723,"C","O","FZ","tr_1","632d",19588,"ct_9","53","CDI"
45244,1519,"C","O","QB","tr_5","684a",13963,"ct_8","53","CDI"
45246,750,"C","O","CG","tr_1","632b",7596,"ct_9","53","CDI"
45253,1798,"C","O","NZ","tr_1","624e",19768,"ct_9","53","CDI"
45260,1805,"C","O","QB","tr_4","525d",14120,"ct_8","53","CDI"
45261,1829,"C","O","GZ","tr_3","674a",15953,"ct_9","53","CDI"
45267,1826,"C","O","CA","tr_5","676c",19265,"ct_9","53","CDI"
45282,1202,"C","O","CJ","tr_6","628g",19691,"ct_9","53","CDI"
45302,1351,"C","O","CB","tr_3","543f",14308,"ct_9","53","CDI"
45311,2048,"C","O","GZ","tr_3","641a",23433,"ct_9","53","CDI"
45313,1921,"C","O","GZ","tr_4","641a",26435,"ct_9","53","CDI"
45322,1368,"P","O","GZ","tr_2","554a",14359,"ct_9","53","CDI"
45330,972,"P","O","QB","tr_3","563b",11176,"ct_8","53","CDI"
45333,1820,"C","O","QA","tr_6","632k",22964,"ct_3","53","AUT"
45343,1971,"C","O","IZ","tr_1","477a",22818,"ct_9","61","CDI"
45344,1893,"C","O","CA","tr_5","625a",32223,"ct_9","53","CDI"
45349,1829,"C","O","GZ","tr_3","674a",15905,"ct_9","53","CDI"
45350,1771,"C","O","CF","tr_6","387d",51084,"ct_9","53","CDI"
45353,1778,"C","O","MA","tr_5","373d",31757,"ct_9","53","CDI"
45354,515,"C","O","QB","tr_2","525d",10539,"ct_8","53","CDI"
45359,1571,"C","O","GZ","tr_1","682a",10230,"ct_9","35","CDI"
45374,1780,"C","O","CL","tr_6","628g",24359,"ct_9","53","CDI"
45375,999,"P","O","RZ","tr_1","542a",8472,"ct_8","53","CDI"
45380,1141,"P","O","QB","tr_3","563b",11137,"ct_9","83","CDI"
45381,1793,"C","O","CG","tr_6","674a",23373,"ct_9","53","CDI"
45396,1957,"C","O","OZ","tr_6","467d",28691,"ct_8","53","CDI"
45401,1759,"C","O","EZ","tr_2","643a",22850,"ct_9","61","CDI"
45405,932,"P","O","QA","tr_5","526a",12823,"ct_9","53","CDI"
45411,2200,"C","O","HZ","tr_5","641a",24814,"ct_9","53","CDI"
45429,1735,"C","O","HZ","tr_1","643a",17362,"ct_9","53","CDI"
45435,1768,"C","O","LZ","tr_5","632h",29253,"ct_9","53","CDI"
45436,1788,"C","O","IZ","tr_3","561d",13915,"ct_9","53","CDI"
45438,1750,"C","O","CA","tr_6","674b",18191,"ct_9","49","CDI"
45448,1808,"C","O","GZ","tr_4","553c",18805,"ct_9","54","CDI"
45454,1743,"C","O","QB","tr_6","478d",18708,"ct_8","88","CDD"
45456,1833,"C","O","GZ","tr_5","387e",31113,"ct_9","54","CDI"
45457,2927,"P","O","QA","tr_6","431f",30910,"ct_8","54","CDI"
45460,1456,"P","O","KZ","tr_2","545b",20006,"ct_9","54","CDI"
45467,1526,"C","O","QA","tr_5","525d",38212,"ct_9","54","CDI"
45470,910,"P","O","QA","tr_6","525d",13834,"ct_8","54","CDI"
45473,812,"N","O","TZ","tr_0","563c",7473,"ct_7","54","CDI"
45474,1820,"C","O","GZ","tr_6","387a",31245,"ct_9","57","CDI"
45478,2016,"C","O","GZ","tr_0","388d",47235,"ct_9","54","CDI"
45484,2200,"C","O","HZ","tr_2","641a",54636,"ct_9","54","CDI"
45491,1820,"C","O","HZ","tr_5","333c",36240,"ct_9","54","AUT"
45507,1820,"C","O","GZ","tr_6","374d",57941,"ct_9","75","CDI"
45508,1741,"C","O","IZ","tr_2","543g",16298,"ct_9","54","CDI"
45512,1785,"C","O","HZ","tr_6","388b",39957,"ct_9","54","CDI"
45519,1709,"P","O","GZ","tr_6","551a",14413,"ct_9","54","CDI"
45520,1921,"C","O","PZ","tr_6","342b",52062,"ct_8","75","CDI"
45521,1741,"C","O","IZ","tr_1","561d",16836,"ct_9","54","CDI"
45528,1734,"C","O","QA","tr_5","525d",18296,"ct_9","54","CDI"
45530,1274,"P","O","GZ","tr_1","344d",29880,"ct_9","54","CDI"
45535,1648,"C","O","KZ","tr_3","676e",20020,"ct_9","54","CDI"
45544,1519,"C","O","MA","tr_1","382c",33939,"ct_9","57","CDI"
45548,1062,"C","O","QB","tr_3","525d",10942,"ct_8","54","CDI"
45555,1391,"P","O","GZ","tr_3","551a",11333,"ct_9","54","CDI"
45559,1533,"C","O","FZ","tr_3","382c",32750,"ct_9","33","CDI"
45561,1820,"C","O","GZ","tr_5","373a",56854,"ct_9","92","CDI"
45569,1534,"C","O","NZ","tr_1","631a",10475,"ct_9","55","CDD"
45570,837,"P","O","PZ","tr_2","422c",9374,"ct_8","54","CDI"
45572,1241,"C","O","IZ","tr_1","561d",10001,"ct_9","54","CDI"
45575,797,"P","O","QB","tr_4","526a",10759,"ct_8","54","CDI"
45579,1436,"C","O","GZ","tr_5","552a",15752,"ct_9","54","CDI"
45588,947,"P","O","QA","tr_6","525d",12574,"ct_8","54","CDI"
45591,1932,"C","O","FZ","tr_3","641a",23299,"ct_9","54","CDI"
45598,1719,"C","O","PZ","tr_5","342b",21246,"ct_1","54","CDD"
45604,222,"P","O","IZ","tr_1","561c",2319,"ct_6","54","CDD"
45608,1880,"C","O","JC","tr_3","388a",23671,"ct_9","57","CDI"
45626,1529,"N","O","QB","tr_1","563a",7150,"ct_7","54","CDI"
45631,1680,"C","O","GZ","tr_2","634c",19206,"ct_9","54","CDI"
45632,1811,"C","O","EZ","tr_3","641a",21431,"ct_9","54","CDI"
45643,1049,"C","O","NZ","tr_5","631a",6990,"ct_9","44","TTP"
45645,1950,"C","O","HZ","tr_5","466c",53647,"ct_9","75","CDI"
45648,1519,"C","O","MA","tr_5","372b",50558,"ct_9","57","CDI"
45650,1220,"C","O","GZ","tr_5","462e",49033,"ct_9","95","CDI"
45651,1792,"C","O","HZ","tr_2","643a",17230,"ct_9","54","CDI"
45652,1975,"C","O","CL","tr_1","474c",21702,"ct_9","54","CDI"
45663,1820,"C","O","PZ","tr_4","342b",62909,"ct_1","57","CDI"
45670,1564,"C","O","GZ","tr_6","554a",14068,"ct_9","54","CDI"
45671,1806,"C","O","NZ","tr_5","423b",19630,"ct_9","54","CDI"
45675,1931,"C","O","CH","tr_5","385b",41054,"ct_9","57","CDI"
45678,1806,"C","O","NZ","tr_2","374c",46396,"ct_9","54","CDI"
45682,1809,"P","O","NZ","tr_5","684a",17590,"ct_9","57","CDI"
45683,1820,"C","O","JA","tr_6","388a",84060,"ct_9","92","CDI"
45686,1631,"C","O","CM","tr_3","474c",20609,"ct_9","54","CDI"
45688,1151,"C","O","CK","tr_6","624b",20347,"ct_9","54","CDI"
45689,1820,"C","O","PZ","tr_3","341a",39947,"ct_8","57","CDI"
45694,473,"N","O","QB","tr_0","563b",5627,"ct_7","54","CDI"
45699,1245,"P","O","QB","tr_4","434b",17434,"ct_8","57","CDI"
45703,182,"P","O","QA","tr_6","344a",4274,"ct_3","54","CDI"
45705,2009,"N","O","QB","tr_1","563a",8538,"ct_7","54","CDI"
45714,1549,"C","O","GZ","tr_3","477a",31906,"ct_9","30","CDI"
45720,1740,"C","O","HZ","tr_6","477a",31083,"ct_9","54","CDI"
45721,2874,"C","O","GZ","tr_3","462c",41235,"ct_9","54","CDI"
45741,1494,"C","O","NZ","tr_1","637a",17062,"ct_9","54","TTP"
45747,1844,"C","O","QA","tr_5","525d",19425,"ct_9","54","CDI"
45749,1820,"C","O","PZ","tr_4","422b",33322,"ct_1","54","AUT"
45751,1822,"C","O","QB","tr_3","635a",19273,"ct_8","57","CDI"
