"Primary_key","Club"
62418,"cf116"
62419,"cf116"
62420,"cf118"
62421,"cf106"
62422,"cf108"
62424,"cf108"
62425,"cf106"
62427,"cf112"
62429,"cf137"
62430,"cf116"
62431,"cf137"
62432,"cf112"
62433,"cf105"
62436,"cf116"
62437,"cf105"
62439,"cf137"
62440,"cf106"
62441,"cf106"
62443,"cf137"
62444,"cf201"
62445,"cf118"
62447,"cf108"
62448,"cf112"
62452,"cf106"
62455,"cf108"
62458,"cf108"
62461,"cf118"
62464,"cf137"
62465,"cf137"
62466,"cf108"
62468,"cf106"
62471,"cf105"
62472,"cf108"
62478,"cf201"
62480,"cf118"
62484,"cf137"
62485,"cf137"
62486,"cf106"
62488,"cf118"
62492,"cf137"
62494,"cf118"
62496,"cf137"
62501,"cf137"
62502,"cf118"
62507,"cf106"
62508,"cf112"
62509,"cf137"
62510,"cf201"
62511,"cf137"
62512,"cf118"
62514,"cf118"
62515,"cf106"
62519,"cf137"
62520,"cf118"
62521,"cf201"
62525,"cf108"
62526,"cf201"
62528,"cf116"
62531,"cf402"
62535,"cf105"
62547,"cf408"
62557,"cf103"
62575,"cf105"
62595,"cf408"
62604,"cf403"
62609,"cf123"
62614,"cf105"
62632,"cf111"
62637,"cf403"
62646,"cf128"
62658,"cf105"
62677,"cf111"
62679,"cf408"
62683,"cf111"
62685,"cf111"
62708,"cf249"
62717,"cf109"
62724,"cf134"
62729,"cf213"
62740,"cf111"
62742,"cf127"
62784,"cf111"
62803,"cf129"
62805,"cf111"
62808,"cf111"
62810,"cf133"
62812,"cf107"
62813,"cf107"
62815,"cf107"
62816,"cf102"
62823,"cf107"
62829,"cf121"
62830,"cf221"
62836,"cf102"
62839,"cf107"
62841,"cf122"
62843,"cf102"
62846,"cf122"
62848,"cf102"
62849,"cf102"
62850,"cf106"
62851,"cf122"
62852,"cf102"
62854,"cf102"
62856,"cf124"
62859,"cf124"
62860,"cf122"
62862,"cf102"
62865,"cf102"
62869,"cf107"
62871,"cf106"
62874,"cf102"
62876,"cf102"
62877,"cf102"
62880,"cf102"
62881,"cf124"
62883,"cf113"
62885,"cf122"
62886,"cf102"
62891,"cf124"
62892,"cf102"
62893,"cf102"
62896,"cf136"
62897,"cf107"
62898,"cf122"
62902,"cf122"
62906,"cf106"
62910,"cf136"
62911,"cf105"
62912,"cf136"
62916,"cf102"
62917,"cf122"
62918,"cf122"
62919,"cf124"
62920,"cf138"
62921,"cf102"
62923,"cf102"
62924,"cf604"
62937,"cf134"
62955,"cf113"
62961,"cf109"
62969,"cf111"
62972,"cf407"
62978,"cf109"
62983,"cf218"
63035,"cf111"
63036,"cf111"
63052,"cf111"
63059,"cf107"
63082,"cf117"
63085,"cf125"
63092,"cf102"
63093,"cf101"
63094,"cf102"
63096,"cf106"
63097,"cf101"
63099,"cf102"
63101,"cf107"
63104,"cf101"
63105,"cf106"
63111,"cf101"
63113,"cf107"
63116,"cf101"
63117,"cf102"
63118,"cf102"
63151,"cf103"
63158,"cf103"
63159,"cf103"
63167,"cf110"
63177,"cf221"
63197,"cf103"
63207,"cf105"
63253,"cf201"
63254,"cf106"
63255,"cf106"
63257,"cf101"
63258,"cf101"
63262,"cf101"
63263,"cf106"
63265,"cf106"
63269,"cf112"
63271,"cf110"
63272,"cf106"
63274,"cf112"
63279,"cf101"
63281,"cf106"
63282,"cf112"
63283,"cf108"
63285,"cf106"
63286,"cf106"
63287,"cf201"
63289,"cf112"
63290,"cf110"
63291,"cf106"
63293,"cf106"
63295,"cf112"
63296,"cf108"
63297,"cf108"
63298,"cf124"
63299,"cf106"
63300,"cf201"
63301,"cf108"
63304,"cf106"
63305,"cf101"
63306,"cf112"
63310,"cf112"
63311,"cf112"
63317,"cf106"
63319,"cf112"
63320,"cf106"
63323,"cf106"
63324,"cf101"
63327,"cf106"
63328,"cf201"
63330,"cf106"
63331,"cf201"
63333,"cf106"
63334,"cf110"
63340,"cf110"
63342,"cf106"
63344,"cf106"
63345,"cf201"
63350,"cf124"
63351,"cf112"
63353,"cf110"
63354,"cf106"
63355,"cf106"
63356,"cf101"
63358,"cf108"
63359,"cf112"
63362,"cf106"
63364,"cf106"
63365,"cf201"
63367,"cf124"
63368,"cf112"
63374,"cf106"
63376,"cf106"
63377,"cf106"
63378,"cf106"
63383,"cf101"
63385,"cf112"
63386,"cf106"
63387,"cf124"
63389,"cf106"
63390,"cf101"
63391,"cf112"
63392,"cf201"
63397,"cf106"
63398,"cf201"
63400,"cf201"
63401,"cf112"
63403,"cf106"
63404,"cf124"
63406,"cf110"
63409,"cf108"
63412,"cf106"
63414,"cf112"
63415,"cf101"
63419,"cf106"
63420,"cf106"
63432,"cf249"
63462,"cf109"
63464,"cf402"
63474,"cf111"
63502,"cf221"
63516,"cf604"
63531,"cf108"
63533,"cf103"
63534,"cf103"
63536,"cf108"
63538,"cf103"
63541,"cf108"
63542,"cf113"
63543,"cf103"
63546,"cf113"
63553,"cf103"
63560,"cf107"
63563,"cf107"
63564,"cf102"
63567,"cf107"
63569,"cf102"
63574,"cf102"
63578,"cf107"
63580,"cf107"
63583,"cf107"
63588,"cf410"
63591,"cf111"
63624,"cf106"
63628,"cf102"
63629,"cf403"
63633,"cf108"
63636,"cf107"
63639,"cf106"
63640,"cf102"
63641,"cf110"
63642,"cf102"
63645,"cf108"
63646,"cf107"
63647,"cf102"
63648,"cf106"
63649,"cf107"
63650,"cf102"
63656,"cf110"
63657,"cf106"
63660,"cf107"
63662,"cf110"
63663,"cf108"
63665,"cf102"
63669,"cf115"
63688,"cf402"
63689,"cf420"
63709,"cf105"
63713,"cf111"
63718,"cf127"
63742,"cf111"
63748,"cf103"
63752,"cf604"
63757,"cf124"
63776,"cf403"
63779,"cf129"
63791,"cf403"
63793,"cf408"
63801,"cf111"
63811,"cf101"
63817,"cf249"
63818,"cf408"
63820,"cf123"
63823,"cf402"
63824,"cf109"
63835,"cf107"
63839,"cf107"
63846,"cf107"
63853,"cf112"
63870,"cf112"
63873,"cf112"
63874,"cf112"
63875,"cf105"
63880,"cf112"
63888,"cf403"
63892,"cf604"
63898,"cf403"
63954,"cf103"
63955,"cf102"
63956,"cf103"
63958,"cf103"
63961,"cf103"
63963,"cf103"
63971,"cf103"
63977,"cf108"
64001,"cf103"
64004,"cf221"
64005,"cf103"
64008,"cf109"
64009,"cf103"
64028,"cf107"
64029,"cf114"
64030,"cf115"
64032,"cf107"
64033,"cf107"
64035,"cf107"
64037,"cf102"
64042,"cf107"
64043,"cf102"
64047,"cf102"
64048,"cf102"
64051,"cf102"
64052,"cf102"
64055,"cf102"
64061,"cf102"
64062,"cf107"
64063,"cf102"
64064,"cf107"
64066,"cf134"
64067,"cf115"
64068,"cf102"
64070,"cf114"
64071,"cf102"
64072,"cf107"
64073,"cf113"
64075,"cf113"
64077,"cf102"
64079,"cf102"
64081,"cf107"
64082,"cf102"
64083,"cf102"
64084,"cf107"
64086,"cf107"
64087,"cf102"
64088,"cf102"
64102,"cf110"
64103,"cf114"
64104,"cf116"
64106,"cf110"
64108,"cf117"
64115,"cf101"
64120,"cf110"
64122,"cf112"
64124,"cf112"
64127,"cf108"
64130,"cf108"
64134,"cf117"
64140,"cf116"
64141,"cf101"
64142,"cf116"
64143,"cf110"
64145,"cf105"
64146,"cf108"
64147,"cf110"
64150,"cf110"
64151,"cf110"
64152,"cf121"
64159,"cf605"
64170,"cf413"
64179,"cf123"
64181,"cf413"
64200,"cf103"
64217,"cf128"
64257,"cf211"
64276,"cf601"
64277,"cf124"
64278,"cf108"
64281,"cf126"
64287,"cf108"
64288,"cf601"
64290,"cf202"
64291,"cf108"
64299,"cf125"
64318,"cf233"
64319,"cf410"
64320,"cf110"
64324,"cf101"
64326,"cf108"
64328,"cf125"
64329,"cf101"
64330,"cf105"
64332,"cf125"
64333,"cf101"
64339,"cf101"
64340,"cf101"
64342,"cf101"
64343,"cf105"
64344,"cf102"
64345,"cf121"
64348,"cf121"
64349,"cf102"
64352,"cf125"
64353,"cf121"
64356,"cf105"
64357,"cf101"
64359,"cf132"
64375,"cf221"
64383,"cf123"
64394,"cf102"
64400,"cf123"
64401,"cf102"
64405,"cf102"
64414,"cf103"
64415,"cf103"
64417,"cf101"
64418,"cf117"
64419,"cf105"
64420,"cf107"
64422,"cf107"
64424,"cf101"
64425,"cf101"
64426,"cf105"
64427,"cf103"
64430,"cf101"
64434,"cf101"
64436,"cf101"
64460,"cf410"
64467,"cf408"
64477,"cf102"
64480,"cf102"
64495,"cf211"
64526,"cf111"
64534,"cf134"
64537,"cf221"
64544,"cf123"
64556,"cf109"
64566,"cf111"
64570,"cf123"
64586,"cf111"
64600,"cf218"
64621,"cf107"
64622,"cf123"
64640,"cf105"
64642,"cf110"
64644,"cf110"
64645,"cf109"
64649,"cf106"
64651,"cf102"
64655,"cf106"
64657,"cf102"
64663,"cf106"
64664,"cf203"
64669,"cf102"
64682,"cf105"
64683,"cf106"
64684,"cf103"
64701,"cf245"
64716,"cf211"
64723,"cf105"
64726,"cf115"
64729,"cf109"
64730,"cf251"
64736,"cf132"
64744,"cf201"
64757,"cf123"
64759,"cf101"
64777,"cf410"
64796,"cf123"
64804,"cf105"
64812,"cf113"
64816,"cf109"
64818,"cf113"
64820,"cf102"
64822,"cf109"
64824,"cf102"
64827,"cf108"
64828,"cf110"
64829,"cf102"
64830,"cf102"
64831,"cf110"
64834,"cf108"
64845,"cf101"
64846,"cf112"
64849,"cf103"
64851,"cf102"
64852,"cf112"
64853,"cf112"
64857,"cf103"
64861,"cf103"
64862,"cf217"
64865,"cf102"
64868,"cf101"
64869,"cf102"
64871,"cf102"
64874,"cf115"
64880,"cf110"
64882,"cf109"
64883,"cf107"
64886,"cf102"
64887,"cf113"
64889,"cf102"
64896,"cf102"
64901,"cf107"
64905,"cf133"
64912,"cf115"
64926,"cf211"
64947,"cf211"
64950,"cf102"
64963,"cf115"
64968,"cf242"
64979,"cf402"
64981,"cf111"
64982,"cf111"
64985,"cf129"
64986,"cf101"
64993,"cf102"
64994,"cf102"
64996,"cf102"
64998,"cf107"
65000,"cf119"
65001,"cf107"
65002,"cf113"
65003,"cf102"
65004,"cf102"
65005,"cf122"
65007,"cf102"
65013,"cf119"
65016,"cf102"
65019,"cf102"
65021,"cf102"
65043,"cf108"
65044,"cf402"
65048,"cf115"
65060,"cf103"
65061,"cf107"
65063,"cf102"
65064,"cf103"
65066,"cf242"
65067,"cf101"
65068,"cf121"
65069,"cf102"
65071,"cf102"
65073,"cf121"
65074,"cf102"
65075,"cf121"
65076,"cf107"
65077,"cf102"
65078,"cf102"
65081,"cf102"
65084,"cf103"
65085,"cf102"
65087,"cf107"
65088,"cf101"
65089,"cf121"
65092,"cf102"
65094,"cf107"
65097,"cf101"
65098,"cf107"
65100,"cf107"
65101,"cf121"
65103,"cf102"
65108,"cf101"
65109,"cf107"
65110,"cf102"
65112,"cf242"
65113,"cf103"
65122,"cf102"
65125,"cf102"
65126,"cf242"
65133,"cf103"
65134,"cf107"
65137,"cf102"
65138,"cf102"
65140,"cf102"
65141,"cf103"
65147,"cf112"
65152,"cf102"
65153,"cf102"
65154,"cf102"
65155,"cf114"
65156,"cf102"
65157,"cf112"
65162,"cf112"
65164,"cf102"
65168,"cf106"
65169,"cf106"
65172,"cf101"
65174,"cf102"
65176,"cf102"
65178,"cf101"
65180,"cf112"
65182,"cf112"
65183,"cf101"
65186,"cf106"
65188,"cf112"
65190,"cf112"
65191,"cf112"
65193,"cf106"
65194,"cf112"
65196,"cf102"
65199,"cf106"
65201,"cf112"
65202,"cf106"
65203,"cf112"
65206,"cf102"
65207,"cf106"
65210,"cf102"
65211,"cf111"
65212,"cf101"
65214,"cf102"
65217,"cf101"
65218,"cf112"
65220,"cf106"
65222,"cf102"
65224,"cf106"
65226,"cf112"
65229,"cf106"
65230,"cf102"
65231,"cf102"
65232,"cf106"
65233,"cf106"
65235,"cf112"
65238,"cf112"
65242,"cf106"
65248,"cf117"
65251,"cf114"
65257,"cf103"
65260,"cf133"
65261,"cf106"
65264,"cf110"
65265,"cf107"
65266,"cf106"
65270,"cf107"
65271,"cf105"
65272,"cf110"
65273,"cf106"
65275,"cf110"
65276,"cf106"
65282,"cf106"
65284,"cf114"
65286,"cf105"
65287,"cf101"
65292,"cf106"
65293,"cf106"
65294,"cf110"
65295,"cf106"
65296,"cf106"
65299,"cf114"
65303,"cf107"
65304,"cf107"
65307,"cf114"
65309,"cf106"
65311,"cf106"
65319,"cf131"
65320,"cf114"
65321,"cf202"
65322,"cf105"
65323,"cf113"
65325,"cf101"
65326,"cf114"
65329,"cf106"
65338,"cf107"
65340,"cf206"
65341,"cf116"
65342,"cf202"
65343,"cf137"
65349,"cf131"
65352,"cf107"
65353,"cf102"
65355,"cf202"
65356,"cf116"
65360,"cf137"
65361,"cf107"
65363,"cf106"
65365,"cf116"
65367,"cf137"
65368,"cf114"
65373,"cf206"
65378,"cf106"
65380,"cf137"
65381,"cf131"
65383,"cf114"
65384,"cf102"
65385,"cf102"
65386,"cf202"
65387,"cf101"
65388,"cf107"
65394,"cf202"
65398,"cf113"
65400,"cf106"
65401,"cf102"
65402,"cf101"
65404,"cf131"
65405,"cf114"
65406,"cf102"
65407,"cf114"
65411,"cf137"
65412,"cf113"
65414,"cf106"
65415,"cf114"
65420,"cf106"
65421,"cf105"
65422,"cf137"
65423,"cf137"
65426,"cf107"
65428,"cf131"
65429,"cf114"
65434,"cf202"
65436,"cf202"
65437,"cf113"
65439,"cf102"
65442,"cf105"
65443,"cf116"
65444,"cf114"
65445,"cf106"
65448,"cf101"
65452,"cf131"
65459,"cf202"
65463,"cf106"
65464,"cf114"
65467,"cf105"
65471,"cf105"
65472,"cf116"
65478,"cf106"
65482,"cf107"
65484,"cf131"
65485,"cf131"
65486,"cf113"
65487,"cf206"
65489,"cf106"
65492,"cf113"
65493,"cf137"
65494,"cf107"
65495,"cf102"
65496,"cf102"
65497,"cf116"
65498,"cf114"
65502,"cf114"
65503,"cf107"
65504,"cf114"
65505,"cf131"
65508,"cf114"
65509,"cf107"
65511,"cf137"
65514,"cf137"
65518,"cf113"
65519,"cf131"
65521,"cf106"
65522,"cf202"
65523,"cf105"
65525,"cf137"
65530,"cf106"
65532,"cf107"
65533,"cf102"
65536,"cf114"
65537,"cf131"
65538,"cf116"
65539,"cf137"
65542,"cf114"
65544,"cf102"
65545,"cf137"
65546,"cf114"
65551,"cf114"
65552,"cf137"
65553,"cf131"
65554,"cf137"
65557,"cf113"
65558,"cf113"
65559,"cf113"
65560,"cf102"
65561,"cf114"
65566,"cf131"
65567,"cf137"
65603,"cf133"
65604,"cf249"
65608,"cf133"
65610,"cf101"
65613,"cf101"
65615,"cf121"
65617,"cf102"
65622,"cf101"
65624,"cf103"
65627,"cf123"
65631,"cf106"
65632,"cf103"
65635,"cf107"
65636,"cf103"
65640,"cf106"
65645,"cf103"
65647,"cf103"
65649,"cf106"
65653,"cf121"
65656,"cf121"
65657,"cf107"
65659,"cf103"
65662,"cf103"
65664,"cf106"
65666,"cf103"
65668,"cf119"
65670,"cf119"
65672,"cf114"
65689,"cf245"
65692,"cf102"
65693,"cf110"
65694,"cf102"
65695,"cf115"
65701,"cf110"
65708,"cf102"
65709,"cf102"
65710,"cf402"
65714,"cf402"
65719,"cf108"
65723,"cf111"
65727,"cf138"
65735,"cf413"
65736,"cf109"
65737,"cf106"
65743,"cf113"
65744,"cf113"
65745,"cf107"
65746,"cf108"
65748,"cf121"
65754,"cf108"
65761,"cf103"
65762,"cf107"
65764,"cf108"
65765,"cf119"
65766,"cf109"
65767,"cf106"
65769,"cf108"
65770,"cf108"
65771,"cf108"
65773,"cf117"
65774,"cf108"
65775,"cf119"
65778,"cf121"
65781,"cf108"
65782,"cf106"
65786,"cf129"
65788,"cf249"
65790,"cf129"
65792,"cf102"
65798,"cf129"
65801,"cf109"
65812,"cf110"
65815,"cf113"
65816,"cf101"
65817,"cf103"
65820,"cf113"
65824,"cf101"
65827,"cf108"
65828,"cf105"
65829,"cf108"
65833,"cf101"
65834,"cf110"
65835,"cf113"
65838,"cf101"
65839,"cf101"
65843,"cf105"
65844,"cf108"
65846,"cf110"
65848,"cf105"
65850,"cf110"
65852,"cf110"
65853,"cf101"
65854,"cf108"
65867,"cf604"
65868,"cf402"
65873,"cf106"
65874,"cf107"
65876,"cf106"
65883,"cf117"
65884,"cf106"
65886,"cf107"
65888,"cf113"
65889,"cf107"
65891,"cf107"
65892,"cf102"
65894,"cf113"
65895,"cf103"
65897,"cf107"
65901,"cf103"
65902,"cf113"
65903,"cf106"
65904,"cf117"
65905,"cf106"
65907,"cf103"
65909,"cf102"
65912,"cf106"
65913,"cf113"
65915,"cf102"
65916,"cf102"
65917,"cf108"
65918,"cf108"
65921,"cf102"
65922,"cf117"
65924,"cf108"
65925,"cf103"
65927,"cf113"
65928,"cf106"
65929,"cf113"
65930,"cf102"
65931,"cf107"
65934,"cf106"
65944,"cf111"
65950,"cf218"
65956,"cf401"
65974,"cf117"
65987,"cf113"
65990,"cf242"
65995,"cf111"
66000,"cf118"
66003,"cf203"
66005,"cf118"
66007,"cf118"
66011,"cf106"
66012,"cf118"
66013,"cf106"
66014,"cf106"
66015,"cf118"
66019,"cf203"
66020,"cf106"
66021,"cf106"
66023,"cf213"
66024,"cf106"
66027,"cf118"
66029,"cf118"
66031,"cf137"
66035,"cf106"
66037,"cf107"
66039,"cf107"
66045,"cf241"
66046,"cf118"
66052,"cf213"
66053,"cf118"
66055,"cf137"
66057,"cf106"
66058,"cf137"
66059,"cf106"
66060,"cf118"
66065,"cf118"
66069,"cf203"
66070,"cf118"
66071,"cf203"
66072,"cf118"
66074,"cf213"
66076,"cf213"
66077,"cf203"
66078,"cf106"
66079,"cf118"
66081,"cf118"
66085,"cf137"
66087,"cf137"
66088,"cf118"
66089,"cf118"
66090,"cf118"
66092,"cf137"
66097,"cf118"
66101,"cf118"
66102,"cf118"
66103,"cf106"
66107,"cf106"
66108,"cf106"
66110,"cf106"
66112,"cf106"
66114,"cf118"
66119,"cf203"
66120,"cf137"
66122,"cf203"
66123,"cf213"
66124,"cf118"
66126,"cf137"
66127,"cf213"
66130,"cf118"
66131,"cf137"
66133,"cf118"
66134,"cf137"
66137,"cf203"
66142,"cf107"
66144,"cf203"
66145,"cf118"
66146,"cf213"
66148,"cf241"
66152,"cf137"
66153,"cf203"
66154,"cf106"
66155,"cf106"
66157,"cf137"
66160,"cf118"
66162,"cf107"
66163,"cf137"
66164,"cf213"
66165,"cf107"
66169,"cf213"
66170,"cf106"
66171,"cf203"
66172,"cf137"
66173,"cf137"
66182,"cf107"
66183,"cf106"
66185,"cf118"
66187,"cf213"
66190,"cf118"
66192,"cf118"
66195,"cf118"
66196,"cf118"
66197,"cf107"
66201,"cf213"
66203,"cf137"
66205,"cf213"
66206,"cf106"
66209,"cf107"
66211,"cf213"
66214,"cf137"
66215,"cf107"
66216,"cf203"
66218,"cf118"
66220,"cf213"
66221,"cf106"
66223,"cf107"
66224,"cf118"
66225,"cf106"
66227,"cf118"
66228,"cf118"
66230,"cf118"
66231,"cf137"
66233,"cf118"
66235,"cf213"
66237,"cf106"
66238,"cf118"
66239,"cf118"
66242,"cf118"
66244,"cf106"
66245,"cf203"
66247,"cf137"
66248,"cf118"
66253,"cf137"
66255,"cf107"
66256,"cf137"
66257,"cf203"
66258,"cf118"
66260,"cf213"
66263,"cf118"
66265,"cf107"
66266,"cf203"
66267,"cf213"
66268,"cf106"
66269,"cf107"
66271,"cf106"
66272,"cf213"
66273,"cf203"
66274,"cf118"
66275,"cf213"
66280,"cf106"
66281,"cf106"
66283,"cf107"
66284,"cf118"
66286,"cf137"
66287,"cf106"
66288,"cf118"
66290,"cf118"
66291,"cf118"
66292,"cf213"
66295,"cf213"
66298,"cf137"
66301,"cf106"
66302,"cf118"
66305,"cf106"
66306,"cf137"
66308,"cf213"
66310,"cf106"
66315,"cf203"
66319,"cf213"
66321,"cf203"
66323,"cf118"
66327,"cf106"
66328,"cf213"
66329,"cf137"
66331,"cf106"
66332,"cf106"
66334,"cf118"
66336,"cf107"
66338,"cf118"
66339,"cf137"
66340,"cf118"
66345,"cf213"
66347,"cf106"
66350,"cf106"
66351,"cf137"
66352,"cf118"
66354,"cf137"
66355,"cf137"
66357,"cf118"
66359,"cf118"
66363,"cf118"
66365,"cf118"
66367,"cf203"
66368,"cf203"
66369,"cf118"
66370,"cf118"
66371,"cf203"
66376,"cf118"
66378,"cf107"
66380,"cf137"
66382,"cf213"
66385,"cf213"
66389,"cf106"
66391,"cf203"
66392,"cf118"
66394,"cf137"
66395,"cf118"
66397,"cf137"
66400,"cf118"
66403,"cf137"
66405,"cf106"
66408,"cf106"
66410,"cf213"
66412,"cf241"
66413,"cf213"
66414,"cf241"
66416,"cf118"
66417,"cf106"
66418,"cf137"
66421,"cf106"
66423,"cf241"
66424,"cf106"
66426,"cf137"
66427,"cf203"
66428,"cf203"
66432,"cf118"
66433,"cf118"
66434,"cf137"
66435,"cf137"
66437,"cf107"
66440,"cf137"
66442,"cf106"
66443,"cf118"
66444,"cf203"
66445,"cf118"
66446,"cf203"
66448,"cf241"
66449,"cf137"
66451,"cf118"
66452,"cf213"
66457,"cf107"
66459,"cf107"
66461,"cf106"
66462,"cf118"
66463,"cf137"
66464,"cf107"
66467,"cf137"
66468,"cf213"
66470,"cf137"
66474,"cf213"
66475,"cf213"
66476,"cf106"
66478,"cf118"
66480,"cf137"
66485,"cf118"
66487,"cf118"
66488,"cf137"
66489,"cf118"
66492,"cf137"
66495,"cf118"
66496,"cf118"
66497,"cf137"
66499,"cf203"
66500,"cf118"
66502,"cf241"
66503,"cf203"
66504,"cf118"
66506,"cf213"
66508,"cf137"
66509,"cf106"
66511,"cf213"
66512,"cf203"
66515,"cf137"
66518,"cf118"
66523,"cf118"
66524,"cf118"
66528,"cf118"
66529,"cf118"
66531,"cf106"
66532,"cf118"
66536,"cf213"
66537,"cf241"
66540,"cf213"
66541,"cf106"
66544,"cf106"
66545,"cf241"
66548,"cf118"
66552,"cf137"
66555,"cf107"
66556,"cf241"
66563,"cf118"
66564,"cf118"
66565,"cf118"
66566,"cf137"
66568,"cf203"
66570,"cf118"
66571,"cf118"
66572,"cf106"
66573,"cf118"
66585,"cf118"
66586,"cf107"
66588,"cf118"
66589,"cf106"
66593,"cf213"
66595,"cf106"
66597,"cf118"
66599,"cf118"
66600,"cf106"
66603,"cf203"
66605,"cf118"
66609,"cf118"
66610,"cf118"
66612,"cf118"
66613,"cf203"
66616,"cf137"
66617,"cf213"
66618,"cf137"
66619,"cf118"
66621,"cf203"
66623,"cf118"
66627,"cf213"
66628,"cf106"
66629,"cf118"
66630,"cf203"
66631,"cf118"
66632,"cf106"
66635,"cf137"
66637,"cf137"
66638,"cf106"
66640,"cf106"
66642,"cf106"
66643,"cf106"
66644,"cf118"
66646,"cf203"
66647,"cf118"
66649,"cf118"
66650,"cf203"
66653,"cf137"
66654,"cf203"
66655,"cf137"
66657,"cf137"
66658,"cf213"
66659,"cf107"
66661,"cf137"
66662,"cf203"
66666,"cf203"
66667,"cf118"
66670,"cf213"
66673,"cf137"
66677,"cf203"
66679,"cf203"
66680,"cf118"
66682,"cf118"
66683,"cf118"
66685,"cf118"
66686,"cf213"
66691,"cf203"
66694,"cf106"
66695,"cf203"
66696,"cf118"
66699,"cf107"
66702,"cf137"
66704,"cf107"
66714,"cf118"
66715,"cf118"
66720,"cf137"
66723,"cf118"
66724,"cf137"
66725,"cf107"
66729,"cf118"
66731,"cf137"
66733,"cf107"
66734,"cf118"
66735,"cf203"
66736,"cf241"
66739,"cf203"
66746,"cf203"
66748,"cf118"
66751,"cf118"
66753,"cf137"
66756,"cf137"
66759,"cf118"
66760,"cf203"
66762,"cf107"
66765,"cf137"
66768,"cf106"
66769,"cf118"
66771,"cf137"
66772,"cf118"
66773,"cf213"
66774,"cf203"
66776,"cf203"
66780,"cf203"
66784,"cf106"
66785,"cf203"
66786,"cf137"
66787,"cf118"
66789,"cf107"
66790,"cf203"
66791,"cf137"
66792,"cf107"
66794,"cf213"
66795,"cf137"
66796,"cf118"
66799,"cf137"
66800,"cf118"
66803,"cf106"
66806,"cf118"
66807,"cf118"
66809,"cf118"
66810,"cf106"
66836,"cf605"
66838,"cf402"
66844,"cf206"
66868,"cf111"
66916,"cf109"
66928,"cf115"
66941,"cf242"
66960,"cf109"
66968,"cf111"
66974,"cf105"
66977,"cf205"
66978,"cf242"
66979,"cf108"
66988,"cf101"
66989,"cf115"
67008,"cf111"
67009,"cf115"
67010,"cf604"
67038,"cf111"
67043,"cf101"
67050,"cf605"
67067,"cf109"
67084,"cf501"
67086,"cf123"
67102,"cf115"
67120,"cf123"
67123,"cf413"
67140,"cf105"
67141,"cf101"
67142,"cf105"
67145,"cf105"
67147,"cf105"
67148,"cf101"
67149,"cf101"
67152,"cf105"
67155,"cf101"
67160,"cf101"
67161,"cf123"
67163,"cf101"
67164,"cf101"
67165,"cf105"
67167,"cf123"
67170,"cf233"
67176,"cf102"
67199,"cf101"
67200,"cf604"
67203,"cf123"
67204,"cf101"
67208,"cf123"
67210,"cf105"
67219,"cf133"
67256,"cf111"
67267,"cf256"
67276,"cf108"
67278,"cf107"
67279,"cf108"
67282,"cf109"
67285,"cf108"
67286,"cf112"
67289,"cf113"
67290,"cf108"
67291,"cf109"
67293,"cf202"
67294,"cf113"
67295,"cf108"
67298,"cf112"
67300,"cf112"
67301,"cf101"
67303,"cf101"
67304,"cf108"
67305,"cf202"
67307,"cf108"
67308,"cf202"
67317,"cf112"
67318,"cf108"
67320,"cf108"
67321,"cf109"
67324,"cf113"
67325,"cf112"
67326,"cf119"
67327,"cf108"
67328,"cf108"
67330,"cf112"
67331,"cf119"
67333,"cf108"
67335,"cf113"
67337,"cf101"
67340,"cf107"
67351,"cf109"
67353,"cf413"
67359,"cf111"
67361,"cf413"
67370,"cf218"
67372,"cf245"
67376,"cf115"
67380,"cf134"
67402,"cf113"
67405,"cf206"
67420,"cf105"
67430,"cf109"
67433,"cf108"
67435,"cf109"
67439,"cf106"
67445,"cf107"
67446,"cf102"
67447,"cf109"
67449,"cf106"
67450,"cf108"
67453,"cf102"
67456,"cf109"
67457,"cf601"
67458,"cf107"
67459,"cf109"
67460,"cf102"
67464,"cf604"
67496,"cf111"
67526,"cf404"
67552,"cf108"
67557,"cf115"
67558,"cf127"
67573,"cf115"
67574,"cf108"
67609,"cf404"
67615,"cf103"
67617,"cf103"
67621,"cf113"
67626,"cf113"
67627,"cf114"
67629,"cf101"
67630,"cf114"
67631,"cf103"
67636,"cf114"
67639,"cf106"
67642,"cf103"
67643,"cf101"
67646,"cf106"
67651,"cf102"
67654,"cf101"
67657,"cf103"
67658,"cf113"
67660,"cf105"
67662,"cf605"
67668,"cf133"
67678,"cf221"
67690,"cf103"
67692,"cf103"
67700,"cf109"
67702,"cf103"
67706,"cf109"
67707,"cf108"
67708,"cf103"
67714,"cf119"
67727,"cf115"
67734,"cf126"
67741,"cf404"
67757,"cf105"
67760,"cf105"
67798,"cf111"
67806,"cf221"
67813,"cf123"
67822,"cf205"
67830,"cf109"
67838,"cf404"
67852,"cf111"
67854,"cf106"
67873,"cf242"
67884,"cf119"
67888,"cf119"
67896,"cf128"
67913,"cf111"
67956,"cf252"
67980,"cf242"
67995,"cf413"
67998,"cf119"
68007,"cf106"
68008,"cf111"
68011,"cf133"
68013,"cf111"
68022,"cf134"
68031,"cf101"
68038,"cf410"
68041,"cf108"
68047,"cf218"
68061,"cf209"
68089,"cf402"
68095,"cf115"
68122,"cf218"
68123,"cf109"
68149,"cf404"
68151,"cf126"
68152,"cf134"
68154,"cf404"
68178,"cf242"
68191,"cf111"
68198,"cf111"
